"Date","State","Race","Cases","Deaths","Hospitalizations","Tests"
"2020-06-07","IL","NHPI",320,5,NA,1160
"2020-06-07","IL","Multiracial",NA,NA,NA,0
"2020-06-07","IL","Other",4623,41,NA,35388
"2020-06-07","IL","Unknown",31888,41,NA,541146
"2020-06-07","IN","Caucasian",16462,1375,NA,16462
"2020-06-07","IN","African_American",4941,326,NA,4941
"2020-06-07","IN","Latino",NA,NA,NA,0
"2020-06-07","IN","Asian",567,9,NA,567
"2020-06-07","IN","AIAN",NA,NA,NA,0
"2020-06-07","IN","NHPI",NA,NA,NA,0
"2020-06-07","IN","Multiracial",NA,NA,NA,0
"2020-06-07","IN","Other",6774,260,NA,6774
"2020-06-07","IN","Unknown",8653,151,NA,8653
"2020-06-07","KS","Caucasian",6445,158,NA,59551
"2020-06-07","KS","African_American",1024,60,NA,5771
"2020-06-07","KS","Latino",NA,NA,NA,0
"2020-06-07","KS","Asian",653,5,NA,1827
"2020-06-07","KS","AIAN",65,1,NA,506
"2020-06-07","KS","NHPI",NA,NA,NA,0
"2020-06-07","KS","Multiracial",NA,NA,NA,0
"2020-06-07","KS","Other",290,2,NA,5470
"2020-06-07","KS","Unknown",1916,6,NA,43045
"2020-06-07","KY","Caucasian",5628,357,NA,NA
"2020-06-07","KY","African_American",1205,74,NA,NA
"2020-06-07","KY","Latino",NA,NA,NA,NA
"2020-06-07","KY","Asian",417,8,NA,NA
"2020-06-07","KY","AIAN",16,NA,NA,NA
"2020-06-07","KY","NHPI",19,NA,NA,NA
"2020-06-07","KY","Multiracial",452,9,NA,NA
"2020-06-07","KY","Other",NA,NA,NA,NA
"2020-06-07","KY","Unknown",3550,22,NA,NA
"2020-06-07","LA","Caucasian",NA,1217,NA,NA
"2020-06-07","LA","African_American",NA,1510,NA,NA
"2020-06-07","LA","Latino",NA,NA,NA,NA
"2020-06-07","LA","Asian",NA,21,NA,NA
"2020-06-07","LA","AIAN",NA,1,NA,NA
"2020-06-07","LA","NHPI",NA,2,NA,NA
"2020-06-07","LA","Multiracial",NA,NA,NA,NA
"2020-06-07","LA","Other",NA,18,NA,NA
"2020-06-07","LA","Unknown",42816,161,NA,NA
"2020-06-07","MA","Caucasian",29893,5369,NA,NA
"2020-06-07","MA","African_American",9619,607,NA,NA
"2020-06-07","MA","Latino",19239,490,NA,NA
"2020-06-07","MA","Asian",2068,190,NA,NA
"2020-06-07","MA","AIAN",NA,NA,NA,NA
"2020-06-07","MA","NHPI",NA,NA,NA,NA
"2020-06-07","MA","Multiracial",NA,NA,NA,NA
"2020-06-07","MA","Other",5068,504,NA,NA
"2020-06-07","MA","Unknown",37547,153,NA,NA
"2020-06-07","MD","Caucasian",11319,1173,NA,NA
"2020-06-07","MD","African_American",16593,1143,NA,NA
"2020-06-07","MD","Latino",15040,262,NA,NA
"2020-06-07","MD","Asian",1093,107,NA,NA
"2020-06-07","MD","AIAN",NA,NA,NA,NA
"2020-06-07","MD","NHPI",NA,NA,NA,NA
"2020-06-07","MD","Multiracial",NA,NA,NA,NA
"2020-06-07","MD","Other",2882,32,NA,NA
"2020-06-07","MD","Unknown",11046,32,NA,NA
"2020-06-07","ME","Caucasian",1558,85,NA,NA
"2020-06-07","ME","African_American",526,1,NA,NA
"2020-06-07","ME","Latino",NA,NA,NA,NA
"2020-06-07","ME","Asian",36,NA,NA,NA
"2020-06-07","ME","AIAN",6,NA,NA,NA
"2020-06-07","ME","NHPI",1,NA,NA,NA
"2020-06-07","ME","Multiracial",11,NA,NA,NA
"2020-06-07","ME","Other",53,1,NA,NA
"2020-06-07","ME","Unknown",379,12,NA,NA
"2020-06-07","MI","Caucasian",23952,3027,NA,NA
"2020-06-07","MI","African_American",18991,2345,NA,NA
"2020-06-07","MI","Latino",NA,NA,NA,NA
"2020-06-07","MI","Asian",1427,76,NA,NA
"2020-06-07","MI","AIAN",237,19,NA,NA
"2020-06-07","MI","NHPI",NA,NA,NA,NA
"2020-06-07","MI","Multiracial",4574,96,NA,NA
"2020-06-07","MI","Other",3447,113,NA,NA
"2020-06-07","MI","Unknown",11785,219,NA,NA
"2020-06-07","MN","Caucasian",9704,715,NA,NA
"2020-06-07","MN","African_American",6148,76,NA,NA
"2020-06-07","MN","Latino",NA,NA,NA,NA
"2020-06-07","MN","Asian",1827,35,NA,NA
"2020-06-07","MN","AIAN",229,13,NA,NA
"2020-06-07","MN","NHPI",71,1,NA,NA
"2020-06-07","MN","Multiracial",536,6,NA,NA
"2020-06-07","MN","Other",3527,11,NA,NA
"2020-06-07","MN","Unknown",5844,329,NA,NA
"2020-06-07","MO","Caucasian",6316,466,NA,NA
"2020-06-07","MO","African_American",4525,287,NA,NA
"2020-06-07","MO","Latino",NA,NA,NA,NA
"2020-06-07","MO","Asian",NA,NA,NA,NA
"2020-06-07","MO","AIAN",NA,NA,NA,NA
"2020-06-07","MO","NHPI",NA,NA,NA,NA
"2020-06-07","MO","Multiracial",343,7,NA,NA
"2020-06-07","MO","Other",934,19,NA,NA
"2020-06-07","MO","Unknown",2425,28,NA,NA
"2020-06-07","MP","Caucasian",NA,NA,NA,NA
"2020-06-07","MP","African_American",NA,NA,NA,NA
"2020-06-07","MP","Latino",NA,NA,NA,NA
"2020-06-07","MP","Asian",NA,NA,NA,NA
"2020-06-07","MP","AIAN",NA,NA,NA,NA
"2020-06-07","MP","NHPI",NA,NA,NA,NA
"2020-06-07","MP","Multiracial",NA,NA,NA,NA
"2020-06-07","MP","Other",NA,NA,NA,NA
"2020-06-07","MP","Unknown",27,2,NA,NA
"2020-06-07","MS","Caucasian",4814,345,NA,NA
"2020-06-07","MS","African_American",9333,420,NA,NA
"2020-06-07","MS","Latino",978,13,NA,NA
"2020-06-07","MS","Asian",59,0,NA,NA
"2020-06-07","MS","AIAN",812,34,NA,NA
"2020-06-07","MS","NHPI",NA,NA,NA,NA
"2020-06-07","MS","Multiracial",NA,NA,NA,NA
"2020-06-07","MS","Other",588,3,NA,NA
"2020-06-07","MS","Unknown",686,2,NA,NA
"2020-06-07","MT","Caucasian",462,NA,NA,NA
"2020-06-07","MT","African_American",2,NA,NA,NA
"2020-06-07","MT","Latino",NA,NA,NA,NA
"2020-06-07","MT","Asian",1,NA,NA,NA
"2020-06-07","MT","AIAN",69,NA,NA,NA
"2020-06-07","MT","NHPI",NA,NA,NA,NA
"2020-06-07","MT","Multiracial",NA,NA,NA,NA
"2020-06-07","MT","Other",4,NA,NA,NA
"2020-06-07","MT","Unknown",7,NA,NA,NA
"2020-06-07","NC","Caucasian",13788,585,NA,NA
"2020-06-07","NC","African_American",7078,327,NA,NA
"2020-06-07","NC","Latino",NA,NA,NA,NA
"2020-06-07","NC","Asian",677,13,NA,NA
"2020-06-07","NC","AIAN",231,6,NA,NA
"2020-06-07","NC","NHPI",96,3,NA,NA
"2020-06-07","NC","Multiracial",NA,NA,NA,NA
"2020-06-07","NC","Other",3720,42,NA,NA
"2020-06-07","NC","Unknown",9956,20,NA,NA
"2020-06-07","ND","Caucasian",NA,NA,NA,NA
"2020-06-07","ND","African_American",NA,NA,NA,NA
"2020-06-07","ND","Latino",NA,NA,NA,NA
"2020-06-07","ND","Asian",NA,NA,NA,NA
"2020-06-07","ND","AIAN",NA,NA,NA,NA
"2020-06-07","ND","NHPI",NA,NA,NA,NA
"2020-06-07","ND","Multiracial",NA,NA,NA,NA
"2020-06-07","ND","Other",NA,NA,NA,NA
"2020-06-07","ND","Unknown",2861,72,NA,NA
"2020-06-07","NE","Caucasian",NA,NA,NA,NA
"2020-06-07","NE","African_American",NA,NA,NA,NA
"2020-06-07","NE","Latino",NA,NA,NA,NA
"2020-06-07","NE","Asian",NA,NA,NA,NA
"2020-06-07","NE","AIAN",NA,NA,NA,NA
"2020-06-07","NE","NHPI",NA,NA,NA,NA
"2020-06-07","NE","Multiracial",NA,NA,NA,NA
"2020-06-07","NE","Other",NA,NA,NA,NA
"2020-06-07","NE","Unknown",15634,188,NA,NA
"2020-06-07","NH","Caucasian",2751,164,NA,NA
"2020-06-07","NH","African_American",248,6,NA,NA
"2020-06-07","NH","Latino",373,8,NA,NA
"2020-06-07","NH","Asian",116,2,NA,NA
"2020-06-07","NH","AIAN",NA,NA,NA,NA
"2020-06-07","NH","NHPI",NA,NA,NA,NA
"2020-06-07","NH","Multiracial",NA,NA,NA,NA
"2020-06-07","NH","Other",269,13,NA,NA
"2020-06-07","NH","Unknown",1286,93,NA,NA
"2020-06-07","NJ","Caucasian",33159,6449,NA,NA
"2020-06-07","NJ","African_American",16090,2218,NA,NA
"2020-06-07","NJ","Latino",28271,2445,NA,NA
"2020-06-07","NJ","Asian",4770,683,NA,NA
"2020-06-07","NJ","AIAN",NA,NA,NA,NA
"2020-06-07","NJ","NHPI",NA,NA,NA,NA
"2020-06-07","NJ","Multiracial",NA,NA,NA,NA
"2020-06-07","NJ","Other",11074,192,NA,NA
"2020-06-07","NJ","Unknown",70800,378,NA,NA
"2020-06-07","NM","Caucasian",1020,NA,NA,NA
"2020-06-07","NM","African_American",192,NA,NA,NA
"2020-06-07","NM","Latino",2308,NA,NA,NA
"2020-06-07","NM","Asian",57,NA,NA,NA
"2020-06-07","NM","AIAN",4925,NA,NA,NA
"2020-06-07","NM","NHPI",NA,NA,NA,NA
"2020-06-07","NM","Multiracial",NA,NA,NA,NA
"2020-06-07","NM","Other",NA,NA,NA,NA
"2020-06-07","NM","Unknown",438,396,NA,NA
"2020-06-07","NV","Caucasian",2424,204,NA,2424
"2020-06-07","NV","African_American",773,55,NA,773
"2020-06-07","NV","Latino",2231,69,NA,2231
"2020-06-07","NV","Asian",698,66,NA,698
"2020-06-07","NV","AIAN",58,3,NA,58
"2020-06-07","NV","NHPI",NA,NA,NA,0
"2020-06-07","NV","Multiracial",NA,NA,NA,0
"2020-06-07","NV","Other",NA,NA,NA,0
"2020-06-07","NV","Unknown",3465,41,NA,169468
"2020-06-07","NY","Caucasian",NA,7900,NA,NA
"2020-06-07","NY","African_American",NA,5788,NA,NA
"2020-06-07","NY","Latino",NA,6143,NA,NA
"2020-06-07","NY","Asian",NA,1563,NA,NA
"2020-06-07","NY","AIAN",NA,NA,NA,NA
"2020-06-07","NY","NHPI",NA,NA,NA,NA
"2020-06-07","NY","Multiracial",NA,NA,NA,NA
"2020-06-07","NY","Other",NA,1763,NA,NA
"2020-06-07","NY","Unknown",378097,2849,NA,NA
"2020-06-07","OH","Caucasian",19655,1850,NA,NA
"2020-06-07","OH","African_American",9517,418,NA,NA
"2020-06-07","OH","Latino",NA,NA,NA,NA
"2020-06-07","OH","Asian",1132,21,NA,NA
"2020-06-07","OH","AIAN",42,NA,NA,NA
"2020-06-07","OH","NHPI",102,NA,NA,NA
"2020-06-07","OH","Multiracial",1520,33,NA,NA
"2020-06-07","OH","Other",2885,19,NA,NA
"2020-06-07","OH","Unknown",3623,34,NA,NA
"2020-06-07","OK","Caucasian",4650,269,NA,NA
"2020-06-07","OK","African_American",667,27,NA,NA
"2020-06-07","OK","Latino",NA,NA,NA,NA
"2020-06-07","OK","Asian",218,2,NA,NA
"2020-06-07","OK","AIAN",472,24,NA,NA
"2020-06-07","OK","NHPI",NA,NA,NA,NA
"2020-06-07","OK","Multiracial",NA,NA,NA,NA
"2020-06-07","OK","Other",294,8,NA,NA
"2020-06-07","OK","Unknown",849,18,NA,NA
"2020-06-07","OR","Caucasian",2161,122,NA,NA
"2020-06-07","OR","African_American",125,6,NA,NA
"2020-06-07","OR","Latino",NA,NA,NA,NA
"2020-06-07","OR","Asian",159,7,NA,NA
"2020-06-07","OR","AIAN",104,3,NA,NA
"2020-06-07","OR","NHPI",82,2,NA,NA
"2020-06-07","OR","Multiracial",84,2,NA,NA
"2020-06-07","OR","Other",1369,11,NA,NA
"2020-06-07","OR","Unknown",724,11,NA,NA
"2020-06-07","PA","Caucasian",21375,4245,NA,NA
"2020-06-07","PA","African_American",9399,1216,NA,NA
"2020-06-07","PA","Latino",NA,NA,NA,NA
"2020-06-07","PA","Asian",1123,142,NA,NA
"2020-06-07","PA","AIAN",NA,NA,NA,NA
"2020-06-07","PA","NHPI",NA,NA,NA,NA
"2020-06-07","PA","Multiracial",NA,NA,NA,NA
"2020-06-07","PA","Other",486,283,NA,NA
"2020-06-07","PA","Unknown",43209,57,NA,NA
"2020-06-07","PR","Caucasian",NA,NA,NA,NA
"2020-06-07","PR","African_American",NA,NA,NA,NA
"2020-06-07","PR","Latino",NA,NA,NA,NA
"2020-06-07","PR","Asian",NA,NA,NA,NA
"2020-06-07","PR","AIAN",NA,NA,NA,NA
"2020-06-07","PR","NHPI",NA,NA,NA,NA
"2020-06-07","PR","Multiracial",NA,NA,NA,NA
"2020-06-07","PR","Other",NA,NA,NA,NA
"2020-06-07","PR","Unknown",4985,142,NA,NA
"2020-06-07","RI","Caucasian",4052,507,NA,4052
"2020-06-07","RI","African_American",1399,37,NA,1399
"2020-06-07","RI","Latino",5009,69,NA,5009
"2020-06-07","RI","Asian",NA,NA,NA,0
"2020-06-07","RI","AIAN",NA,NA,NA,0
"2020-06-07","RI","NHPI",NA,NA,NA,0
"2020-06-07","RI","Multiracial",287,0,NA,287
"2020-06-07","RI","Other",416,7,NA,416
"2020-06-07","RI","Unknown",4278,152,NA,4278
"2020-06-07","SC","Caucasian",4965,256,NA,NA
"2020-06-07","SC","African_American",5086,224,NA,NA
"2020-06-07","SC","Latino",NA,NA,NA,NA
"2020-06-07","SC","Asian",242,5,NA,NA
"2020-06-07","SC","AIAN",NA,NA,NA,NA
"2020-06-07","SC","NHPI",NA,NA,NA,NA
"2020-06-07","SC","Multiracial",NA,NA,NA,NA
"2020-06-07","SC","Other",968,5,NA,NA
"2020-06-07","SC","Unknown",3144,54,NA,NA
"2020-06-07","SD","Caucasian",1701,NA,NA,NA
"2020-06-07","SD","African_American",924,NA,NA,NA
"2020-06-07","SD","Latino",944,NA,NA,NA
"2020-06-07","SD","Asian",634,NA,NA,NA
"2020-06-07","SD","AIAN",604,NA,NA,NA
"2020-06-07","SD","NHPI",NA,NA,NA,NA
"2020-06-07","SD","Multiracial",NA,NA,NA,NA
"2020-06-07","SD","Other",631,NA,NA,NA
"2020-06-07","SD","Unknown",0,65,NA,NA
"2020-06-07","TN","Caucasian",11315,231,NA,NA
"2020-06-07","TN","African_American",5858,142,NA,NA
"2020-06-07","TN","Latino",NA,NA,NA,NA
"2020-06-07","TN","Asian",441,8,NA,NA
"2020-06-07","TN","AIAN",NA,NA,NA,NA
"2020-06-07","TN","NHPI",NA,NA,NA,NA
"2020-06-07","TN","Multiracial",NA,NA,NA,NA
"2020-06-07","TN","Other",3837,22,NA,NA
"2020-06-07","TN","Unknown",4930,15,NA,NA
"2020-06-07","TX","Caucasian",4174,269,NA,NA
"2020-06-07","TX","African_American",2413,85,NA,NA
"2020-06-07","TX","Latino",6034,171,NA,NA
"2020-06-07","TX","Asian",503,13,NA,NA
"2020-06-07","TX","AIAN",NA,NA,NA,NA
"2020-06-07","TX","NHPI",NA,NA,NA,NA
"2020-06-07","TX","Multiracial",NA,NA,NA,NA
"2020-06-07","TX","Other",97,5,NA,NA
"2020-06-07","TX","Unknown",61757,1287,NA,NA
"2020-06-07","UT","Caucasian",4283,NA,NA,4283
"2020-06-07","UT","African_American",410,NA,NA,410
"2020-06-07","UT","Latino",NA,NA,NA,0
"2020-06-07","UT","Asian",295,NA,NA,295
"2020-06-07","UT","AIAN",398,NA,NA,398
"2020-06-07","UT","NHPI",473,NA,NA,473
"2020-06-07","UT","Multiracial",NA,NA,NA,0
"2020-06-07","UT","Other",1358,NA,NA,1358
"2020-06-07","UT","Unknown",1402,121,NA,1402
"2020-06-07","VA","Caucasian",15733,820,NA,NA
"2020-06-07","VA","African_American",6988,300,NA,NA
"2020-06-07","VA","Latino",NA,NA,NA,NA
"2020-06-07","VA","Asian",NA,NA,NA,NA
"2020-06-07","VA","AIAN",NA,NA,NA,NA
"2020-06-07","VA","NHPI",NA,NA,NA,NA
"2020-06-07","VA","Multiracial",NA,NA,NA,NA
"2020-06-07","VA","Other",11394,176,NA,NA
"2020-06-07","VA","Unknown",16566,176,NA,NA
"2020-06-07","VI","Caucasian",NA,NA,NA,NA
"2020-06-07","VI","African_American",NA,NA,NA,NA
"2020-06-07","VI","Latino",NA,NA,NA,NA
"2020-06-07","VI","Asian",NA,NA,NA,NA
"2020-06-07","VI","AIAN",NA,NA,NA,NA
"2020-06-07","VI","NHPI",NA,NA,NA,NA
"2020-06-07","VI","Multiracial",NA,NA,NA,NA
"2020-06-07","VI","Other",NA,NA,NA,NA
"2020-06-07","VI","Unknown",71,6,NA,NA
"2020-06-07","VT","Caucasian",916,52,NA,NA
"2020-06-07","VT","African_American",74,NA,NA,NA
"2020-06-07","VT","Latino",NA,NA,NA,NA
"2020-06-07","VT","Asian",26,2,NA,NA
"2020-06-07","VT","AIAN",2,NA,NA,NA
"2020-06-07","VT","NHPI",NA,NA,NA,NA
"2020-06-07","VT","Multiracial",NA,NA,NA,NA
"2020-06-07","VT","Other",11,1,NA,NA
"2020-06-07","VT","Unknown",34,0,NA,NA
"2020-06-07","WA","Caucasian",6327,778,NA,NA
"2020-06-07","WA","African_American",1091,35,NA,NA
"2020-06-07","WA","Latino",6931,119,NA,NA
"2020-06-07","WA","Asian",1202,105,NA,NA
"2020-06-07","WA","AIAN",236,12,NA,NA
"2020-06-07","WA","NHPI",446,10,NA,NA
"2020-06-07","WA","Multiracial",306,15,NA,NA
"2020-06-07","WA","Other",320,23,NA,NA
"2020-06-07","WA","Unknown",6870,62,NA,NA
"2020-06-07","WI","Caucasian",10820,441,NA,NA
"2020-06-07","WI","African_American",3976,161,NA,NA
"2020-06-07","WI","Latino",NA,NA,NA,NA
"2020-06-07","WI","Asian",783,17,NA,NA
"2020-06-07","WI","AIAN",220,9,NA,NA
"2020-06-07","WI","NHPI",NA,NA,NA,NA
"2020-06-07","WI","Multiracial",NA,NA,NA,NA
"2020-06-07","WI","Other",2700,8,NA,NA
"2020-06-07","WI","Unknown",2336,11,NA,NA
"2020-06-07","WV","Caucasian",1691,58,NA,NA
"2020-06-07","WV","African_American",146,3,NA,NA
"2020-06-07","WV","Latino",NA,NA,NA,NA
"2020-06-07","WV","Asian",NA,NA,NA,NA
"2020-06-07","WV","AIAN",NA,NA,NA,NA
"2020-06-07","WV","NHPI",NA,NA,NA,NA
"2020-06-07","WV","Multiracial",NA,NA,NA,NA
"2020-06-07","WV","Other",307,NA,NA,NA
"2020-06-07","WV","Unknown",0,23,NA,NA
"2020-06-07","WY","Caucasian",355,8,NA,NA
"2020-06-07","WY","African_American",8,NA,NA,NA
"2020-06-07","WY","Latino",83,1,NA,NA
"2020-06-07","WY","Asian",5,NA,NA,NA
"2020-06-07","WY","AIAN",248,8,NA,NA
"2020-06-07","WY","NHPI",NA,NA,NA,NA
"2020-06-07","WY","Multiracial",NA,NA,NA,NA
"2020-06-07","WY","Other",18,NA,NA,NA
"2020-06-07","WY","Unknown",54,1,NA,NA
"2020-06-03","AK","Caucasian",301,5,NA,NA
"2020-06-03","AK","African_American",14,0,NA,NA
"2020-06-03","AK","Latino",NA,NA,NA,NA
"2020-06-03","AK","Asian",49,2,NA,NA
"2020-06-03","AK","AIAN",54,2,NA,NA
"2020-06-03","AK","NHPI",15,1,NA,NA
"2020-06-03","AK","Multiracial",16,0,NA,NA
"2020-06-03","AK","Other",12,0,NA,NA
"2020-06-03","AK","Unknown",44,0,NA,NA
"2020-06-03","AL","Caucasian",7031,330,NA,NA
"2020-06-03","AL","African_American",7774,286,NA,NA
"2020-06-03","AL","Latino",NA,NA,NA,NA
"2020-06-03","AL","Asian",85,3,NA,NA
"2020-06-03","AL","AIAN",NA,NA,NA,NA
"2020-06-03","AL","NHPI",NA,NA,NA,NA
"2020-06-03","AL","Multiracial",NA,NA,NA,NA
"2020-06-03","AL","Other",805,8,NA,NA
"2020-06-03","AL","Unknown",3154,26,NA,NA
"2020-06-03","AR","Caucasian",3816,80,NA,NA
"2020-06-03","AR","African_American",2515,46,NA,NA
"2020-06-03","AR","Latino",NA,NA,NA,NA
"2020-06-03","AR","Asian",80,1,NA,NA
"2020-06-03","AR","AIAN",27,NA,NA,NA
"2020-06-03","AR","NHPI",346,3,NA,NA
"2020-06-03","AR","Multiracial",NA,NA,NA,NA
"2020-06-03","AR","Other",628,8,NA,NA
"2020-06-03","AR","Unknown",655,NA,NA,NA
"2020-06-03","AS","Caucasian",NA,NA,NA,NA
"2020-06-03","AS","African_American",NA,NA,NA,NA
"2020-06-03","AS","Latino",NA,NA,NA,NA
"2020-06-03","AS","Asian",NA,NA,NA,NA
"2020-06-03","AS","AIAN",NA,NA,NA,NA
"2020-06-03","AS","NHPI",NA,NA,NA,NA
"2020-06-03","AS","Multiracial",NA,NA,NA,NA
"2020-06-03","AS","Other",NA,NA,NA,NA
"2020-06-03","AS","Unknown",NA,0,NA,NA
"2020-06-03","AZ","Caucasian",5195,465,NA,NA
"2020-06-03","AZ","African_American",773,29,NA,NA
"2020-06-03","AZ","Latino",5235,159,NA,NA
"2020-06-03","AZ","Asian",230,12,NA,NA
"2020-06-03","AZ","AIAN",3143,183,NA,NA
"2020-06-03","AZ","NHPI",NA,NA,NA,NA
"2020-06-03","AZ","Multiracial",NA,NA,NA,NA
"2020-06-03","AZ","Other",629,17,NA,NA
"2020-06-03","AZ","Unknown",7018,116,NA,NA
"2020-06-03","CA","Caucasian",16402,1395,NA,NA
"2020-06-03","CA","African_American",4298,414,NA,NA
"2020-06-03","CA","Latino",44975,1631,NA,NA
"2020-06-03","CA","Asian",7387,613,NA,NA
"2020-06-03","CA","AIAN",173,14,NA,NA
"2020-06-03","CA","NHPI",652,31,NA,NA
"2020-06-03","CA","Multiracial",638,26,NA,NA
"2020-06-03","CA","Other",8626,32,NA,NA
"2020-06-03","CA","Unknown",34536,205,NA,NA
"2020-06-03","CO","Caucasian",9281,935,NA,NA
"2020-06-03","CO","African_American",1580,102,NA,NA
"2020-06-03","CO","Latino",10196,292,NA,NA
"2020-06-03","CO","Asian",719,53,NA,NA
"2020-06-03","CO","AIAN",140,8,NA,NA
"2020-06-03","CO","NHPI",110,5,NA,NA
"2020-06-03","CO","Multiracial",170,10,NA,NA
"2020-06-03","CO","Other",248,8,NA,NA
"2020-06-03","CO","Unknown",4611,76,NA,NA
"2020-06-03","CT","Caucasian",14814,2908,NA,NA
"2020-06-03","CT","African_American",5573,592,NA,NA
"2020-06-03","CT","Latino",7766,339,NA,NA
"2020-06-03","CT","Asian",633,41,NA,NA
"2020-06-03","CT","AIAN",NA,NA,NA,NA
"2020-06-03","CT","NHPI",NA,NA,NA,NA
"2020-06-03","CT","Multiracial",NA,NA,NA,NA
"2020-06-03","CT","Other",232,16,NA,NA
"2020-06-03","CT","Unknown",13927,65,NA,NA
"2020-06-03","DC","Caucasian",1364,52,NA,NA
"2020-06-03","DC","African_American",4164,356,NA,NA
"2020-06-03","DC","Latino",NA,54,NA,NA
"2020-06-03","DC","Asian",106,7,NA,NA
"2020-06-03","DC","AIAN",26,NA,NA,NA
"2020-06-03","DC","NHPI",22,NA,NA,NA
"2020-06-03","DC","Multiracial",NA,NA,NA,NA
"2020-06-03","DC","Other",2281,4,NA,NA
"2020-06-03","DC","Unknown",1053,0,NA,NA
"2020-06-03","DE","Caucasian",2809,226,NA,25350
"2020-06-03","DE","African_American",2565,99,NA,13878
"2020-06-03","DE","Latino",2724,24,NA,6912
"2020-06-03","DE","Asian",149,1,NA,958
"2020-06-03","DE","AIAN",NA,NA,NA,0
"2020-06-03","DE","NHPI",NA,NA,NA,0
"2020-06-03","DE","Multiracial",NA,NA,NA,0
"2020-06-03","DE","Other",487,4,NA,3453
"2020-06-03","DE","Unknown",978,21,NA,14369
"2020-06-03","FL","Caucasian",15738,1290,NA,NA
"2020-06-03","FL","African_American",11289,534,NA,NA
"2020-06-03","FL","Latino",20658,578,NA,NA
"2020-06-03","FL","Asian",NA,NA,NA,NA
"2020-06-03","FL","AIAN",NA,NA,NA,NA
"2020-06-03","FL","NHPI",NA,NA,NA,NA
"2020-06-03","FL","Multiracial",NA,NA,NA,NA
"2020-06-03","FL","Other",2189,84,NA,NA
"2020-06-03","FL","Unknown",8890,80,NA,NA
"2020-06-03","GA","Caucasian",12264,948,NA,NA
"2020-06-03","GA","African_American",15559,1033,NA,NA
"2020-06-03","GA","Latino",6476,88,NA,NA
"2020-06-03","GA","Asian",704,31,NA,NA
"2020-06-03","GA","AIAN",37,3,NA,NA
"2020-06-03","GA","NHPI",33,4,NA,NA
"2020-06-03","GA","Multiracial",NA,NA,NA,NA
"2020-06-03","GA","Other",965,5,NA,NA
"2020-06-03","GA","Unknown",12856,11,NA,NA
"2020-06-03","GU","Caucasian",6,NA,NA,NA
"2020-06-03","GU","African_American",NA,NA,NA,NA
"2020-06-03","GU","Latino",NA,NA,NA,NA
"2020-06-03","GU","Asian",84,NA,NA,NA
"2020-06-03","GU","AIAN",NA,NA,NA,NA
"2020-06-03","GU","NHPI",82,NA,NA,NA
"2020-06-03","GU","Multiracial",NA,NA,NA,NA
"2020-06-03","GU","Other",4,NA,NA,NA
"2020-06-03","GU","Unknown",3,5,NA,NA
"2020-06-03","HI","Caucasian",200,NA,NA,NA
"2020-06-03","HI","African_American",6,NA,NA,NA
"2020-06-03","HI","Latino",NA,NA,NA,NA
"2020-06-03","HI","Asian",224,NA,NA,NA
"2020-06-03","HI","AIAN",NA,NA,NA,NA
"2020-06-03","HI","NHPI",109,NA,NA,NA
"2020-06-03","HI","Multiracial",54,NA,NA,NA
"2020-06-03","HI","Other",12,NA,NA,NA
"2020-06-03","HI","Unknown",48,17,NA,NA
"2020-06-03","IA","Caucasian",12021,453,NA,NA
"2020-06-03","IA","African_American",2241,28,NA,NA
"2020-06-03","IA","Latino",NA,NA,NA,NA
"2020-06-03","IA","Asian",1833,28,NA,NA
"2020-06-03","IA","AIAN",NA,NA,NA,NA
"2020-06-03","IA","NHPI",NA,NA,NA,NA
"2020-06-03","IA","Multiracial",NA,NA,NA,NA
"2020-06-03","IA","Other",4278,63,NA,NA
"2020-06-03","IA","Unknown",NA,NA,NA,NA
"2020-06-03","ID","Caucasian",1548,80,NA,NA
"2020-06-03","ID","African_American",53,1,NA,NA
"2020-06-03","ID","Latino",NA,NA,NA,NA
"2020-06-03","ID","Asian",44,2,NA,NA
"2020-06-03","ID","AIAN",44,NA,NA,NA
"2020-06-03","ID","NHPI",9,NA,NA,NA
"2020-06-03","ID","Multiracial",137,NA,NA,NA
"2020-06-03","ID","Other",332,NA,NA,NA
"2020-06-03","ID","Unknown",817,0,NA,NA
"2020-06-03","IL","Caucasian",24128,2441,NA,237202
"2020-06-03","IL","African_American",20506,1646,NA,83593
"2020-06-03","IL","Latino",39339,1094,NA,90001
"2020-06-03","IL","Asian",3556,266,NA,14612
"2020-06-03","IL","AIAN",193,8,NA,704
"2020-06-03","IL","NHPI",301,5,NA,1074
"2020-06-03","IL","Multiracial",NA,NA,NA,0
"2020-06-03","IL","Other",4496,42,NA,32929
"2020-06-03","IL","Unknown",31311,42,NA,499060
"2020-06-03","IN","Caucasian",15998,1324,NA,15998
"2020-06-03","IN","African_American",4856,314,NA,4856
"2020-06-03","IN","Latino",NA,NA,NA,0
"2020-06-03","IN","Asian",535,8,NA,535
"2020-06-03","IN","AIAN",NA,NA,NA,0
"2020-06-03","IN","NHPI",NA,NA,NA,0
"2020-06-03","IN","Multiracial",NA,NA,NA,0
"2020-06-03","IN","Other",6571,247,NA,6571
"2020-06-03","IN","Unknown",7785,136,NA,7785
"2020-06-03","KS","Caucasian",6291,148,NA,56509
"2020-06-03","KS","African_American",995,61,NA,5419
"2020-06-03","KS","Latino",NA,NA,NA,0
